Time,UPHTRTMP_1,LOHTRTMP_1,WHDSSPUP_1,WHDISPUP_1,WHDSSPLO_1,WHDISPLO_1,DMDCYCLO_1,DMDCYCUP_1,VSHP_REQ_1,HEATCTRL_1,VFD_TSPD_1,FAN_CTRL_1,UPPERRLY_1,LOWERRLY_1,WHTRCNFG_1,WHTRENAB_1,WHTRSETP_1,ELECCNFG_1,OPRSTATE_1
2026-05-15T14:18:21,121.4,68,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:22,121.4,68,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:23,121.4,67.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:24,121.4,67.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:25,121.4,67.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:26,121.4,67.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:27,121.4,67.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:28,121.4,67.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:29,121.4,67.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:30,121.4,67.9,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:31,121.4,67.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:32,121.4,67.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:33,121.4,67.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:34,121.4,67.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:35,121.4,67.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:36,121.4,67.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:37,121.3,67.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:38,121.3,67.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:39,121.3,67.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:40,121.3,67.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:41,121.3,67.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:42,121.3,67.8,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:43,121.3,67.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:44,121.3,67.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:45,121.3,67.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:46,121.3,67.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:47,121.3,67.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:48,121.3,67.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:49,121.3,67.7,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:50,121.3,67.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:51,121.3,67.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:52,121.3,67.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:53,121.3,67.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:54,121.3,67.6,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:55,121.2,67.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:56,121.2,67.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:57,121.2,67.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:58,121.2,67.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:18:59,121.2,67.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:00,121.2,67.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:01,121.2,67.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:02,121.2,67.5,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:03,121.2,67.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:04,121.2,67.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:05,121.2,67.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:06,121.2,67.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:07,121.2,67.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:08,121.2,67.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:09,121.1,67.4,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:10,121.1,67.3,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:11,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
2026-05-15T14:19:12,121.1,67.3,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:14,121.1,67.3,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:15,121.1,67.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:16,121.1,67.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:17,121.1,67.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:18,121.1,67.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:19,121.1,67.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:20,121.1,67.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:21,121.1,67.2,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
2026-05-15T14:19:22,121.1,67.1,120,105,120,105,Normal,Off,Off,Lower Element,0,Off,Off,On,Electric/Gas,Enabled,120,DualConcurrent,Heating
